date_id,price,in_stock,on_sale,sku,product_name,list_price,brand_name,category,subcategory
2026-06-07,15.7,1,0,GLF-1018,Mizuno Value Ball ST,16.49,Mizuno,Balls,Value Balls
2026-06-07,20.85,1,0,GLF-1019,TaylorMade Glove Tour,21.18,TaylorMade,Apparel,Gloves
2026-06-07,21.36,1,0,GLF-1020,Bridgestone Towel X,21.43,Bridgestone,Accessories,Towels
2026-06-07,40.81,1,0,GLF-1021,Ping Headwear Tour,39.96,Ping,Apparel,Headwear
2026-06-07,57.21,1,0,GLF-1022,Callaway Umbrella Pro,60.23,Callaway,Accessories,Umbrellas
2026-06-07,20.49,1,0,GLF-1023,TaylorMade Value Ball ST,20.54,TaylorMade,Balls,Value Balls
2026-06-07,325.15,1,0,GLF-1024,Srixon Rangefinder ST,314.49,Srixon,Accessories,Rangefinders
2026-06-07,26.24,1,0,GLF-1025,Wilson Towel Pro,27.91,Wilson,Accessories,Towels
2026-06-07,275.29,1,0,GLF-1026,Wilson Hybrid Elite,290.11,Wilson,Clubs,Hybrids
2026-06-07,268.42,1,0,GLF-1027,Cobra Cart Bag ST,265.21,Cobra,Bags,Cart Bags
2026-06-07,261.31,1,1,GLF-1028,Cobra Hybrid Tour,316.63,Cobra,Clubs,Hybrids
2026-06-07,324.04,1,1,GLF-1029,Cobra Rangefinder X,452.5,Cobra,Accessories,Rangefinders
2026-06-07,7.3,1,0,GLF-1030,TaylorMade Tee Tour,7.62,TaylorMade,Accessories,Tees
2026-06-07,279.53,1,0,GLF-1031,Bridgestone Rangefinder Pro,297.25,Bridgestone,Accessories,Rangefinders
2026-06-07,171.85,1,1,GLF-1032,Cobra Putter Tour,244.65,Cobra,Clubs,Putters
2026-06-07,312.67,1,1,GLF-1033,Callaway Rangefinder Pro,419.57,Callaway,Accessories,Rangefinders
2026-06-07,9.35,1,0,GLF-1034,TaylorMade Tee X,9.62,TaylorMade,Accessories,Tees
2026-06-07,32.49,1,0,GLF-1035,Wilson Distance Ball ST,33.72,Wilson,Balls,Distance Balls
2026-06-07,16.81,1,1,GLF-1036,Ping Value Ball ST,19.99,Ping,Balls,Value Balls
2026-06-07,222.65,1,0,GLF-1037,Wilson Stand Bag Tour,234.18,Wilson,Bags,Stand Bags
2026-06-07,32.45,0,1,GLF-1038,Mizuno Tour Ball X,40.32,Mizuno,Balls,Tour Balls
2026-06-07,14.9,1,0,GLF-1039,Ping Value Ball Elite,15.05,Ping,Balls,Value Balls
2026-06-07,1278.59,1,0,GLF-1040,Callaway Iron Max,1333.79,Callaway,Clubs,Irons
2026-06-07,297.41,1,0,GLF-1041,Ping Fairway Wood ST,291.77,Ping,Clubs,Fairway Woods
2026-06-07,19.75,1,0,GLF-1042,TaylorMade Value Ball X,20.06,TaylorMade,Balls,Value Balls
2026-06-07,61.86,1,0,GLF-1043,Ping Umbrella ST,61.38,Ping,Accessories,Umbrellas
2026-06-07,47.87,1,0,GLF-1044,Callaway Tour Ball Max,49.88,Callaway,Balls,Tour Balls
2026-06-07,28.84,1,0,GLF-1045,Cleveland Glove Pro,28.37,Cleveland,Apparel,Gloves
2026-06-07,573.27,1,0,GLF-1046,Srixon Driver Pro,568.46,Srixon,Clubs,Drivers
2026-06-07,46.9,1,0,GLF-1047,Ping Tour Ball Tour,48.04,Ping,Balls,Tour Balls
2026-06-07,135.74,1,0,GLF-1048,Cobra Outerwear Pro,140.89,Cobra,Apparel,Outerwear
2026-06-07,84.14,1,0,GLF-1049,Titleist Polo X,81.09,Titleist,Apparel,Polos
2026-06-07,403.99,1,0,GLF-1050,Ping Driver ST,399.89,Ping,Clubs,Drivers
2026-06-07,185.93,1,0,GLF-1051,Srixon Outerwear Tour,189.27,Srixon,Apparel,Outerwear
2026-06-07,67.32,0,0,GLF-1052,Srixon Polo ST,65.61,Srixon,Apparel,Polos
2026-06-07,260.34,1,0,GLF-1053,Wilson Stand Bag ST,259.42,Wilson,Bags,Stand Bags
2026-06-07,44.63,1,0,GLF-1054,Cobra Tour Ball Pro,43.27,Cobra,Balls,Tour Balls
2026-06-07,208.91,1,0,GLF-1055,Mizuno Rangefinder X,217.15,Mizuno,Accessories,Rangefinders
2026-06-07,186.98,1,0,GLF-1056,Titleist Outerwear Pro,195.69,Titleist,Apparel,Outerwear
2026-06-07,41.89,1,0,GLF-1057,Bridgestone Tour Ball Tour,41.02,Bridgestone,Balls,Tour Balls
2026-06-07,52.24,1,1,GLF-1058,Bridgestone Polo X,64.85,Bridgestone,Apparel,Polos
2026-06-07,298.44,1,0,GLF-1059,Callaway Fairway Wood X,312.88,Callaway,Clubs,Fairway Woods
2026-06-07,14.32,1,1,GLF-1060,Cobra Towel Elite,18.06,Cobra,Accessories,Towels
2026-06-07,259.35,1,0,GLF-1061,Cobra Cart Bag Elite,259.37,Cobra,Bags,Cart Bags
2026-06-07,274.13,1,0,GLF-1062,Mizuno Stand Bag Pro,291.48,Mizuno,Bags,Stand Bags
2026-06-07,206.77,1,0,GLF-1063,Bridgestone Wedge Pro,199.88,Bridgestone,Clubs,Wedges
2026-06-07,280.38,1,1,GLF-1064,Ping Fairway Wood Tour,325.88,Ping,Clubs,Fairway Woods
2026-06-07,181.39,1,1,GLF-1065,Ping Cart Bag Tour,255.43,Ping,Bags,Cart Bags
2026-06-07,37.87,1,0,GLF-1066,Bridgestone Headwear Elite,39.76,Bridgestone,Apparel,Headwear
2026-06-07,299.67,1,0,GLF-1067,Wilson Rangefinder Elite,289.81,Wilson,Accessories,Rangefinders
2026-06-07,805.8,1,0,GLF-1068,Cobra Iron Pro,780.8,Cobra,Clubs,Irons
2026-06-07,7.23,1,0,GLF-1069,Cobra Tee Tour,6.97,Cobra,Accessories,Tees
2026-06-07,276.38,0,0,GLF-1070,Cobra Cart Bag Max,275.81,Cobra,Bags,Cart Bags
2026-06-07,605.79,1,0,GLF-1071,Srixon Driver Pro,598.8,Srixon,Clubs,Drivers
2026-06-07,339.45,1,0,GLF-1072,TaylorMade Putter Max,352.02,TaylorMade,Clubs,Putters
2026-06-07,17.87,1,0,GLF-1073,Cleveland Value Ball ST,18.86,Cleveland,Balls,Value Balls
2026-06-07,223.18,1,0,GLF-1074,Callaway Rangefinder Elite,222.57,Callaway,Accessories,Rangefinders
2026-06-07,21.18,1,0,GLF-1075,Titleist Value Ball X,20.84,Titleist,Balls,Value Balls
2026-06-07,5.86,1,0,GLF-1076,Srixon Tee Max,5.89,Srixon,Accessories,Tees
2026-06-07,228.68,1,0,GLF-1077,Mizuno Cart Bag Tour,231.51,Mizuno,Bags,Cart Bags
2026-06-07,432.44,1,0,GLF-1078,Wilson Putter ST,418.72,Wilson,Clubs,Putters
2026-06-07,11.13,1,0,GLF-1079,Ping Tee Tour,11.05,Ping,Accessories,Tees
2026-06-07,79.75,1,0,GLF-1080,TaylorMade Polo Max,84.46,TaylorMade,Apparel,Polos
2026-06-07,95.3,1,1,GLF-1081,Cobra Outerwear Elite,107.51,Cobra,Apparel,Outerwear
2026-06-07,188.02,1,0,GLF-1082,Titleist Wedge Tour,188.69,Titleist,Clubs,Wedges
2026-06-07,28.49,1,0,GLF-1083,Mizuno Distance Ball Tour,28.05,Mizuno,Balls,Distance Balls
2026-06-07,43.57,1,0,GLF-1084,Ping Tour Ball Max,45.98,Ping,Balls,Tour Balls
2026-06-07,338.5,1,0,GLF-1085,Mizuno Putter ST,353.2,Mizuno,Clubs,Putters
2026-06-07,17.28,1,0,GLF-1086,Titleist Towel Max,16.73,Titleist,Accessories,Towels
2026-06-07,15.72,1,0,GLF-1087,Cobra Value Ball X,15.27,Cobra,Balls,Value Balls
2026-06-07,31.91,1,0,GLF-1088,Mizuno Headwear X,31.55,Mizuno,Apparel,Headwear
2026-06-07,132.2,1,0,GLF-1089,Bridgestone Wedge Pro,135.21,Bridgestone,Clubs,Wedges
2026-06-07,89.29,1,0,GLF-1090,Wilson Polo X,92.02,Wilson,Apparel,Polos
2026-06-07,25.99,1,0,GLF-1091,Srixon Distance Ball Elite,25.7,Srixon,Balls,Distance Balls
2026-06-07,195.63,1,0,GLF-1092,Mizuno Travel Bag Pro,206.24,Mizuno,Bags,Travel Bags
2026-06-07,200.29,1,0,GLF-1093,Cobra Travel Bag Max,206.7,Cobra,Bags,Travel Bags
2026-06-07,26.28,1,0,GLF-1094,Wilson Headwear ST,26.91,Wilson,Apparel,Headwear
2026-06-07,108.54,1,1,GLF-1095,Bridgestone Outerwear ST,152.6,Bridgestone,Apparel,Outerwear
2026-06-07,224.75,1,1,GLF-1096,Cobra Rangefinder ST,286.07,Cobra,Accessories,Rangefinders
2026-06-07,22.46,1,0,GLF-1097,Cleveland Towel Elite,21.63,Cleveland,Accessories,Towels
2026-06-07,20.97,1,0,GLF-1098,Cleveland Value Ball Elite,20.56,Cleveland,Balls,Value Balls
2026-06-07,15.99,1,0,GLF-1099,Callaway Value Ball Elite,16.99,Callaway,Balls,Value Balls
2026-06-07,27.34,1,0,GLF-1100,Callaway Towel Tour,27.28,Callaway,Accessories,Towels
2026-06-07,194.38,1,1,GLF-1101,Ping Cart Bag Pro,222.1,Ping,Bags,Cart Bags
2026-06-07,34.74,1,0,GLF-1102,Bridgestone Distance Ball Pro,33.5,Bridgestone,Balls,Distance Balls
2026-06-07,20.14,1,0,GLF-1103,Bridgestone Glove Elite,20.33,Bridgestone,Apparel,Gloves
2026-06-07,20.68,1,0,GLF-1104,Srixon Glove Elite,20.93,Srixon,Apparel,Gloves
2026-06-07,412.21,1,0,GLF-1105,Srixon Driver Elite,415.65,Srixon,Clubs,Drivers
2026-06-07,54.3,1,0,GLF-1106,Titleist Umbrella Pro,52.3,Titleist,Accessories,Umbrellas
2026-06-07,165.74,0,0,GLF-1107,Cleveland Outerwear X,163.43,Cleveland,Apparel,Outerwear
2026-06-07,23.97,1,0,GLF-1108,Cleveland Towel Elite,24.19,Cleveland,Accessories,Towels
2026-06-07,46.98,1,0,GLF-1109,Wilson Umbrella Tour,47.84,Wilson,Accessories,Umbrellas
2026-06-07,27.5,1,0,GLF-1110,Cobra Glove Elite,27.02,Cobra,Apparel,Gloves
2026-06-07,201.84,1,0,GLF-1111,Cleveland Travel Bag Max,201.48,Cleveland,Bags,Travel Bags
2026-06-07,61.43,1,0,GLF-1112,Cobra Polo Max,64.38,Cobra,Apparel,Polos
2026-06-07,132.69,0,0,GLF-1113,Callaway Travel Bag Tour,137.99,Callaway,Bags,Travel Bags
2026-06-07,74.17,1,1,GLF-1114,Ping Outerwear ST,97.07,Ping,Apparel,Outerwear
2026-06-07,180.45,1,0,GLF-1115,Cleveland Travel Bag Tour,174.05,Cleveland,Bags,Travel Bags
2026-06-07,27.74,1,0,GLF-1116,Bridgestone Glove Pro,29.35,Bridgestone,Apparel,Gloves
2026-06-07,31.24,0,0,GLF-1117,Cleveland Umbrella Max,30.24,Cleveland,Accessories,Umbrellas
2026-06-07,243.89,1,0,GLF-1118,Srixon Stand Bag Elite,244.59,Srixon,Bags,Stand Bags
2026-06-07,6.41,1,0,GLF-1119,Cleveland Tee ST,6.54,Cleveland,Accessories,Tees
2026-06-07,66.77,1,0,GLF-1120,Srixon Polo Elite,68.45,Srixon,Apparel,Polos
2026-06-08,439.32,1,0,GLF-1001,Cobra Driver Tour,423.47,Cobra,Clubs,Drivers
2026-06-08,209.81,1,0,GLF-1002,Wilson Hybrid ST,210.43,Wilson,Clubs,Hybrids
2026-06-08,392.96,1,0,GLF-1003,Callaway Driver X,415.59,Callaway,Clubs,Drivers
2026-06-08,247.73,1,0,GLF-1004,Wilson Rangefinder Elite,259.65,Wilson,Accessories,Rangefinders
2026-06-08,49.79,1,0,GLF-1005,Ping Umbrella Max,47.97,Ping,Accessories,Umbrellas
2026-06-08,970.09,1,0,GLF-1006,Srixon Iron Tour,938.18,Srixon,Clubs,Irons
2026-06-08,25.01,1,0,GLF-1007,Callaway Distance Ball Pro,25.93,Callaway,Balls,Distance Balls
2026-06-08,199.12,1,0,GLF-1008,Bridgestone Stand Bag Pro,211.74,Bridgestone,Bags,Stand Bags
2026-06-08,58.48,1,0,GLF-1009,Srixon Polo Max,58.15,Srixon,Apparel,Polos
2026-06-08,17.0,1,0,GLF-1010,Bridgestone Towel Pro,17.88,Bridgestone,Accessories,Towels
2026-06-08,282.96,1,0,GLF-1011,Ping Hybrid Pro,292.77,Ping,Clubs,Hybrids
2026-06-08,45.42,1,0,GLF-1012,Srixon Tour Ball Elite,44.17,Srixon,Balls,Tour Balls
2026-06-08,261.33,1,0,GLF-1013,Mizuno Cart Bag Elite,253.29,Mizuno,Bags,Cart Bags
2026-06-08,203.76,1,0,GLF-1014,Callaway Travel Bag Tour,199.19,Callaway,Bags,Travel Bags
2026-06-08,8.12,1,0,GLF-1015,TaylorMade Tee Max,8.24,TaylorMade,Accessories,Tees
2026-06-08,11.12,1,0,GLF-1016,Mizuno Tee Pro,10.9,Mizuno,Accessories,Tees
2026-06-08,45.34,1,0,GLF-1017,Mizuno Tour Ball Pro,46.02,Mizuno,Balls,Tour Balls
2026-06-08,15.1,1,1,GLF-1018,Mizuno Value Ball ST,16.49,Mizuno,Balls,Value Balls
2026-06-08,21.14,1,0,GLF-1019,TaylorMade Glove Tour,21.18,TaylorMade,Apparel,Gloves
2026-06-08,20.51,1,0,GLF-1020,Bridgestone Towel X,21.43,Bridgestone,Accessories,Towels
2026-06-08,39.17,1,0,GLF-1021,Ping Headwear Tour,39.96,Ping,Apparel,Headwear
2026-06-08,60.63,1,0,GLF-1022,Callaway Umbrella Pro,60.23,Callaway,Accessories,Umbrellas
2026-06-08,19.45,1,0,GLF-1023,TaylorMade Value Ball ST,20.54,TaylorMade,Balls,Value Balls
2026-06-08,317.9,1,0,GLF-1024,Srixon Rangefinder ST,314.49,Srixon,Accessories,Rangefinders
2026-06-08,28.97,0,0,GLF-1025,Wilson Towel Pro,27.91,Wilson,Accessories,Towels
2026-06-08,284.57,1,0,GLF-1026,Wilson Hybrid Elite,290.11,Wilson,Clubs,Hybrids
2026-06-08,253.84,1,0,GLF-1027,Cobra Cart Bag ST,265.21,Cobra,Bags,Cart Bags
2026-06-08,302.43,1,0,GLF-1028,Cobra Hybrid Tour,316.63,Cobra,Clubs,Hybrids
2026-06-08,432.16,1,0,GLF-1029,Cobra Rangefinder X,452.5,Cobra,Accessories,Rangefinders
2026-06-08,7.75,1,0,GLF-1030,TaylorMade Tee Tour,7.62,TaylorMade,Accessories,Tees
2026-06-08,291.01,1,0,GLF-1031,Bridgestone Rangefinder Pro,297.25,Bridgestone,Accessories,Rangefinders
2026-06-08,250.73,1,0,GLF-1032,Cobra Putter Tour,244.65,Cobra,Clubs,Putters
2026-06-08,411.9,1,0,GLF-1033,Callaway Rangefinder Pro,419.57,Callaway,Accessories,Rangefinders
2026-06-08,9.63,1,0,GLF-1034,TaylorMade Tee X,9.62,TaylorMade,Accessories,Tees
2026-06-08,33.66,1,0,GLF-1035,Wilson Distance Ball ST,33.72,Wilson,Balls,Distance Balls
2026-06-08,19.26,1,0,GLF-1036,Ping Value Ball ST,19.99,Ping,Balls,Value Balls
2026-06-08,240.18,1,0,GLF-1037,Wilson Stand Bag Tour,234.18,Wilson,Bags,Stand Bags
2026-06-08,40.45,1,0,GLF-1038,Mizuno Tour Ball X,40.32,Mizuno,Balls,Tour Balls
2026-06-08,15.07,1,0,GLF-1039,Ping Value Ball Elite,15.05,Ping,Balls,Value Balls
2026-06-08,1263.97,0,0,GLF-1040,Callaway Iron Max,1333.79,Callaway,Clubs,Irons
2026-06-08,289.39,1,0,GLF-1041,Ping Fairway Wood ST,291.77,Ping,Clubs,Fairway Woods
2026-06-08,17.06,1,1,GLF-1042,TaylorMade Value Ball X,20.06,TaylorMade,Balls,Value Balls
2026-06-08,60.48,1,0,GLF-1043,Ping Umbrella ST,61.38,Ping,Accessories,Umbrellas
2026-06-08,47.8,1,0,GLF-1044,Callaway Tour Ball Max,49.88,Callaway,Balls,Tour Balls
2026-06-08,26.97,1,0,GLF-1045,Cleveland Glove Pro,28.37,Cleveland,Apparel,Gloves
2026-06-08,563.81,1,0,GLF-1046,Srixon Driver Pro,568.46,Srixon,Clubs,Drivers
2026-06-08,46.49,1,0,GLF-1047,Ping Tour Ball Tour,48.04,Ping,Balls,Tour Balls
2026-06-08,135.04,0,0,GLF-1048,Cobra Outerwear Pro,140.89,Cobra,Apparel,Outerwear
2026-06-08,82.36,1,0,GLF-1049,Titleist Polo X,81.09,Titleist,Apparel,Polos
2026-06-08,411.07,1,0,GLF-1050,Ping Driver ST,399.89,Ping,Clubs,Drivers
2026-06-08,184.28,1,0,GLF-1051,Srixon Outerwear Tour,189.27,Srixon,Apparel,Outerwear
2026-06-08,67.61,1,0,GLF-1052,Srixon Polo ST,65.61,Srixon,Apparel,Polos
2026-06-08,266.5,1,0,GLF-1053,Wilson Stand Bag ST,259.42,Wilson,Bags,Stand Bags
2026-06-08,42.92,1,0,GLF-1054,Cobra Tour Ball Pro,43.27,Cobra,Balls,Tour Balls
2026-06-08,221.08,1,0,GLF-1055,Mizuno Rangefinder X,217.15,Mizuno,Accessories,Rangefinders
2026-06-08,188.29,1,0,GLF-1056,Titleist Outerwear Pro,195.69,Titleist,Apparel,Outerwear
2026-06-08,41.34,1,0,GLF-1057,Bridgestone Tour Ball Tour,41.02,Bridgestone,Balls,Tour Balls
2026-06-08,62.54,1,0,GLF-1058,Bridgestone Polo X,64.85,Bridgestone,Apparel,Polos
2026-06-08,322.06,1,0,GLF-1059,Callaway Fairway Wood X,312.88,Callaway,Clubs,Fairway Woods
2026-06-08,15.66,1,1,GLF-1060,Cobra Towel Elite,18.06,Cobra,Accessories,Towels
2026-06-08,259.18,0,0,GLF-1061,Cobra Cart Bag Elite,259.37,Cobra,Bags,Cart Bags
2026-06-08,299.53,1,0,GLF-1062,Mizuno Stand Bag Pro,291.48,Mizuno,Bags,Stand Bags
2026-06-08,191.43,1,0,GLF-1063,Bridgestone Wedge Pro,199.88,Bridgestone,Clubs,Wedges
2026-06-08,327.84,1,0,GLF-1064,Ping Fairway Wood Tour,325.88,Ping,Clubs,Fairway Woods
2026-06-08,247.53,1,0,GLF-1065,Ping Cart Bag Tour,255.43,Ping,Bags,Cart Bags
2026-06-08,41.17,1,0,GLF-1066,Bridgestone Headwear Elite,39.76,Bridgestone,Apparel,Headwear
2026-06-08,281.07,1,0,GLF-1067,Wilson Rangefinder Elite,289.81,Wilson,Accessories,Rangefinders
2026-06-08,744.02,1,0,GLF-1068,Cobra Iron Pro,780.8,Cobra,Clubs,Irons
2026-06-08,6.64,1,0,GLF-1069,Cobra Tee Tour,6.97,Cobra,Accessories,Tees
2026-06-08,266.72,1,0,GLF-1070,Cobra Cart Bag Max,275.81,Cobra,Bags,Cart Bags
2026-06-08,590.48,1,0,GLF-1071,Srixon Driver Pro,598.8,Srixon,Clubs,Drivers
2026-06-08,289.59,1,1,GLF-1072,TaylorMade Putter Max,352.02,TaylorMade,Clubs,Putters
2026-06-08,18.43,1,0,GLF-1073,Cleveland Value Ball ST,18.86,Cleveland,Balls,Value Balls
2026-06-08,226.56,1,0,GLF-1074,Callaway Rangefinder Elite,222.57,Callaway,Accessories,Rangefinders
2026-06-08,21.62,1,0,GLF-1075,Titleist Value Ball X,20.84,Titleist,Balls,Value Balls
2026-06-08,5.92,1,0,GLF-1076,Srixon Tee Max,5.89,Srixon,Accessories,Tees
2026-06-08,236.22,1,0,GLF-1077,Mizuno Cart Bag Tour,231.51,Mizuno,Bags,Cart Bags
2026-06-08,398.33,1,0,GLF-1078,Wilson Putter ST,418.72,Wilson,Clubs,Putters
2026-06-08,10.89,1,0,GLF-1079,Ping Tee Tour,11.05,Ping,Accessories,Tees
2026-06-08,86.98,1,0,GLF-1080,TaylorMade Polo Max,84.46,TaylorMade,Apparel,Polos
2026-06-08,78.48,1,1,GLF-1081,Cobra Outerwear Elite,107.51,Cobra,Apparel,Outerwear
2026-06-08,187.15,1,0,GLF-1082,Titleist Wedge Tour,188.69,Titleist,Clubs,Wedges
2026-06-08,27.62,1,0,GLF-1083,Mizuno Distance Ball Tour,28.05,Mizuno,Balls,Distance Balls
2026-06-08,35.21,1,1,GLF-1084,Ping Tour Ball Max,45.98,Ping,Balls,Tour Balls
2026-06-08,343.25,1,0,GLF-1085,Mizuno Putter ST,353.2,Mizuno,Clubs,Putters
2026-06-08,16.67,1,0,GLF-1086,Titleist Towel Max,16.73,Titleist,Accessories,Towels
2026-06-08,15.68,1,0,GLF-1087,Cobra Value Ball X,15.27,Cobra,Balls,Value Balls
2026-06-08,32.09,1,0,GLF-1088,Mizuno Headwear X,31.55,Mizuno,Apparel,Headwear
2026-06-08,102.99,1,1,GLF-1089,Bridgestone Wedge Pro,135.21,Bridgestone,Clubs,Wedges
2026-06-08,86.98,1,0,GLF-1090,Wilson Polo X,92.02,Wilson,Apparel,Polos
2026-06-08,25.57,1,0,GLF-1091,Srixon Distance Ball Elite,25.7,Srixon,Balls,Distance Balls
2026-06-08,195.87,1,0,GLF-1092,Mizuno Travel Bag Pro,206.24,Mizuno,Bags,Travel Bags
2026-06-08,208.85,1,0,GLF-1093,Cobra Travel Bag Max,206.7,Cobra,Bags,Travel Bags
2026-06-08,26.35,1,0,GLF-1094,Wilson Headwear ST,26.91,Wilson,Apparel,Headwear
2026-06-08,149.7,1,0,GLF-1095,Bridgestone Outerwear ST,152.6,Bridgestone,Apparel,Outerwear
2026-06-08,296.02,1,0,GLF-1096,Cobra Rangefinder ST,286.07,Cobra,Accessories,Rangefinders
2026-06-08,20.7,1,0,GLF-1097,Cleveland Towel Elite,21.63,Cleveland,Accessories,Towels
2026-06-08,21.25,1,0,GLF-1098,Cleveland Value Ball Elite,20.56,Cleveland,Balls,Value Balls
2026-06-08,17.16,1,0,GLF-1099,Callaway Value Ball Elite,16.99,Callaway,Balls,Value Balls
2026-06-08,22.53,1,1,GLF-1100,Callaway Towel Tour,27.28,Callaway,Accessories,Towels
2026-06-08,221.03,1,0,GLF-1101,Ping Cart Bag Pro,222.1,Ping,Bags,Cart Bags
2026-06-08,32.73,1,0,GLF-1102,Bridgestone Distance Ball Pro,33.5,Bridgestone,Balls,Distance Balls
2026-06-08,21.14,1,0,GLF-1103,Bridgestone Glove Elite,20.33,Bridgestone,Apparel,Gloves
2026-06-08,21.01,1,0,GLF-1104,Srixon Glove Elite,20.93,Srixon,Apparel,Gloves
2026-06-08,427.73,1,0,GLF-1105,Srixon Driver Elite,415.65,Srixon,Clubs,Drivers
2026-06-08,49.32,1,0,GLF-1106,Titleist Umbrella Pro,52.3,Titleist,Accessories,Umbrellas
2026-06-08,163.62,1,0,GLF-1107,Cleveland Outerwear X,163.43,Cleveland,Apparel,Outerwear
2026-06-08,24.26,1,0,GLF-1108,Cleveland Towel Elite,24.19,Cleveland,Accessories,Towels
2026-06-08,47.05,1,0,GLF-1109,Wilson Umbrella Tour,47.84,Wilson,Accessories,Umbrellas
2026-06-08,27.74,1,0,GLF-1110,Cobra Glove Elite,27.02,Cobra,Apparel,Gloves
2026-06-08,203.76,1,0,GLF-1111,Cleveland Travel Bag Max,201.48,Cleveland,Bags,Travel Bags
2026-06-08,62.09,1,0,GLF-1112,Cobra Polo Max,64.38,Cobra,Apparel,Polos
2026-06-08,139.75,1,0,GLF-1113,Callaway Travel Bag Tour,137.99,Callaway,Bags,Travel Bags
2026-06-08,99.01,1,0,GLF-1114,Ping Outerwear ST,97.07,Ping,Apparel,Outerwear
2026-06-08,171.18,1,0,GLF-1115,Cleveland Travel Bag Tour,174.05,Cleveland,Bags,Travel Bags
2026-06-08,27.82,1,0,GLF-1116,Bridgestone Glove Pro,29.35,Bridgestone,Apparel,Gloves
2026-06-08,29.54,1,0,GLF-1117,Cleveland Umbrella Max,30.24,Cleveland,Accessories,Umbrellas
2026-06-08,197.96,1,1,GLF-1118,Srixon Stand Bag Elite,244.59,Srixon,Bags,Stand Bags
2026-06-08,6.31,1,0,GLF-1119,Cleveland Tee ST,6.54,Cleveland,Accessories,Tees
2026-06-08,64.42,1,0,GLF-1120,Srixon Polo Elite,68.45,Srixon,Apparel,Polos
2026-06-09,409.57,1,0,GLF-1001,Cobra Driver Tour,423.47,Cobra,Clubs,Drivers
2026-06-09,218.26,1,0,GLF-1002,Wilson Hybrid ST,210.43,Wilson,Clubs,Hybrids
2026-06-09,322.5,1,1,GLF-1003,Callaway Driver X,415.59,Callaway,Clubs,Drivers
2026-06-09,255.13,1,0,GLF-1004,Wilson Rangefinder Elite,259.65,Wilson,Accessories,Rangefinders
2026-06-09,46.16,1,0,GLF-1005,Ping Umbrella Max,47.97,Ping,Accessories,Umbrellas
2026-06-09,691.97,1,1,GLF-1006,Srixon Iron Tour,938.18,Srixon,Clubs,Irons
2026-06-09,24.57,1,0,GLF-1007,Callaway Distance Ball Pro,25.93,Callaway,Balls,Distance Balls
2026-06-09,209.4,1,0,GLF-1008,Bridgestone Stand Bag Pro,211.74,Bridgestone,Bags,Stand Bags
2026-06-09,55.37,1,0,GLF-1009,Srixon Polo Max,58.15,Srixon,Apparel,Polos
2026-06-09,17.54,1,0,GLF-1010,Bridgestone Towel Pro,17.88,Bridgestone,Accessories,Towels
2026-06-09,299.72,1,0,GLF-1011,Ping Hybrid Pro,292.77,Ping,Clubs,Hybrids
2026-06-09,45.45,1,0,GLF-1012,Srixon Tour Ball Elite,44.17,Srixon,Balls,Tour Balls
2026-06-09,253.62,1,0,GLF-1013,Mizuno Cart Bag Elite,253.29,Mizuno,Bags,Cart Bags
2026-06-09,189.11,1,0,GLF-1014,Callaway Travel Bag Tour,199.19,Callaway,Bags,Travel Bags
2026-06-09,7.99,1,0,GLF-1015,TaylorMade Tee Max,8.24,TaylorMade,Accessories,Tees
2026-06-09,8.06,1,1,GLF-1016,Mizuno Tee Pro,10.9,Mizuno,Accessories,Tees
2026-06-09,44.46,1,0,GLF-1017,Mizuno Tour Ball Pro,46.02,Mizuno,Balls,Tour Balls
2026-06-09,15.65,1,0,GLF-1018,Mizuno Value Ball ST,16.49,Mizuno,Balls,Value Balls
2026-06-09,20.93,1,0,GLF-1019,TaylorMade Glove Tour,21.18,TaylorMade,Apparel,Gloves
2026-06-09,22.06,1,0,GLF-1020,Bridgestone Towel X,21.43,Bridgestone,Accessories,Towels
2026-06-09,39.01,1,0,GLF-1021,Ping Headwear Tour,39.96,Ping,Apparel,Headwear
2026-06-09,61.57,1,0,GLF-1022,Callaway Umbrella Pro,60.23,Callaway,Accessories,Umbrellas
2026-06-09,19.59,1,0,GLF-1023,TaylorMade Value Ball ST,20.54,TaylorMade,Balls,Value Balls
2026-06-09,315.7,1,0,GLF-1024,Srixon Rangefinder ST,314.49,Srixon,Accessories,Rangefinders
2026-06-09,27.85,1,0,GLF-1025,Wilson Towel Pro,27.91,Wilson,Accessories,Towels
2026-06-09,300.93,1,0,GLF-1026,Wilson Hybrid Elite,290.11,Wilson,Clubs,Hybrids
2026-06-09,254.42,1,0,GLF-1027,Cobra Cart Bag ST,265.21,Cobra,Bags,Cart Bags
2026-06-09,310.53,1,0,GLF-1028,Cobra Hybrid Tour,316.63,Cobra,Clubs,Hybrids
2026-06-09,468.37,1,0,GLF-1029,Cobra Rangefinder X,452.5,Cobra,Accessories,Rangefinders
2026-06-09,7.77,1,0,GLF-1030,TaylorMade Tee Tour,7.62,TaylorMade,Accessories,Tees
2026-06-09,307.27,1,0,GLF-1031,Bridgestone Rangefinder Pro,297.25,Bridgestone,Accessories,Rangefinders
2026-06-09,253.68,1,0,GLF-1032,Cobra Putter Tour,244.65,Cobra,Clubs,Putters
2026-06-09,405.14,1,0,GLF-1033,Callaway Rangefinder Pro,419.57,Callaway,Accessories,Rangefinders
